"business_id","business_name","business_address","business_city","business_state","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","inspection_type","violation_id","violation_description","risk_category"
7711,"RICHMOND NEW MAY WAH SUPERMARKET","719 CLEMENT St","San Francisco","CA","94118",37.782784,-122.467028,"POINT (-122.467028 37.782784)",NULL,"7711_20190129","2019-01-29",88,"Routine - Unscheduled","7711_20190129_103131","Moderate risk vermin infestation","Moderate Risk"
5813,"LICK MIDDLE SCHOOL","1220 Noe St","San Francisco","CA","94114",37.74949,-122.43175,"POINT (-122.43175 37.74949)","14155816139","5813_20180226","2018-02-26",94,"Routine - Unscheduled","5813_20180226_103131","Moderate risk vermin infestation","Moderate Risk"
1792,"ATLAS CAFE","3049 20th St","San Francisco","CA","94110",37.759073,-122.411418,"POINT (-122.411418 37.759073)",NULL,"1792_20171106","2017-11-06",98,"Routine - Unscheduled","1792_20171106_103161","Low risk vermin infestation","Low Risk"
507,"Viking's Giant Sub","2906 Diamond St","San Francisco","CA","94131",37.733449,-122.434241,"POINT (-122.434241 37.733449)",NULL,"507_20170823","2017-08-23",86,"Routine - Unscheduled","507_20170823_103131","Moderate risk vermin infestation","Moderate Risk"
1741,"Osha Thai Noodle Cafe","696 Geary St","San Francisco","CA","94102",37.786598,-122.414583,"POINT (-122.414583 37.786598)",NULL,"1741_20170412","2017-04-12",90,"Routine - Unscheduled","1741_20170412_103131","Moderate risk vermin infestation","Moderate Risk"
99,"J & M A-1 CAFE RESTAURANT LLC","779 Clay St","San Francisco","CA","94108",37.794293,-122.405967,"POINT (-122.405967 37.794293)",NULL,"99_20171207","2017-12-07",82,"Routine - Unscheduled","99_20171207_103131","Moderate risk vermin infestation","Moderate Risk"
1243,"JAVA SUPREME","0703 GUERRERO St","San Francisco","CA","94110",37.759934,-122.423553,"POINT (-122.423553 37.759934)","14155201832","1243_20190425","2019-04-25",90,"Routine - Unscheduled","1243_20190425_103131","Moderate risk vermin infestation","Moderate Risk"
949,"BUFFALO BURGERS RESTAURANT","5317-19 Geary Blvd","San Francisco","CA","94121",37.780372,-122.476354,"POINT (-122.476354 37.780372)",NULL,"949_20190820","2019-08-20",90,"Routine - Unscheduled","949_20190820_103161","Low risk vermin infestation","Low Risk"
3285,"Wing Lum Cafe","1150 Polk St","San Francisco","CA","94109",37.787438,-122.419952,"POINT (-122.419952 37.787438)",NULL,"3285_20180622","2018-06-22",83,"Routine - Unscheduled","3285_20180622_103161","Low risk vermin infestation","Low Risk"
273,"HAI SUN RESTAURANT","3137 LAGUNA St","San Francisco","CA","94123",37.800133,-122.431064,"POINT (-122.431064 37.800133)",NULL,"273_20171002","2017-10-02",75,"Routine - Unscheduled","273_20171002_103114","High risk vermin infestation","High Risk"
36745,"Shanghai China Restaurant","1559 MISSION St","San Francisco","CA","94103",37.773447,-122.418123,"POINT (-122.418123 37.773447)",NULL,"36745_20180514","2018-05-14",75,"Routine - Unscheduled","36745_20180514_103114","High risk vermin infestation","High Risk"
1970,"MICADO  RESTAURANT","2126 IRVING St","San Francisco","CA","94122",37.763468,-122.480646,"POINT (-122.480646 37.763468)",NULL,"1970_20161207","2016-12-07",86,"Routine - Unscheduled","1970_20161207_103131","Moderate risk vermin infestation","Moderate Risk"
1366,"CAFE LA TAZA","2475A MISSION","San Francisco","CA","94110",37.757436,-122.41888,"POINT (-122.41888 37.757436)","14155827715","1366_20180206","2018-02-06",81,"Routine - Unscheduled","1366_20180206_103131","Moderate risk vermin infestation","Moderate Risk"
1930,"Sunrise Deli","2115 Irving St","San Francisco","CA","94122",37.763383,-122.48075,"POINT (-122.48075 37.763383)",NULL,"1930_20190725","2019-07-25",85,"Routine - Unscheduled","1930_20190725_103114","High risk vermin infestation","High Risk"
2785,"G & L RESTAURANT","198 LELAND Ave","San Francisco","CA","94134",37.712517,-122.407152,"POINT (-122.407152 37.712517)",NULL,"2785_20180418","2018-04-18",72,"Routine - Unscheduled","2785_20180418_103131","Moderate risk vermin infestation","Moderate Risk"
5835,"Rosa Parks Elementary School","1501 O'Farrell St","San Francisco","CA","94115",37.783604,-122.430141,"POINT (-122.430141 37.783604)","14155745519","5835_20171006","2017-10-06",96,"Routine - Unscheduled","5835_20171006_103131","Moderate risk vermin infestation","Moderate Risk"
6800,"Arts Valero","2985 San Bruno Ave","San Francisco","CA","94134",37.724053,-122.402069,"POINT (-122.402069 37.724053)",NULL,"6800_20180613","2018-06-13",NULL,"Complaint","6800_20180613_103161","Low risk vermin infestation","Low Risk"
64682,"Straw","203 Octavia St","San Francisco","CA","94102",37.773928,-122.42419,"POINT (-122.42419 37.773928)",NULL,"64682_20171212","2017-12-12",90,"Routine - Unscheduled","64682_20171212_103131","Moderate risk vermin infestation","Moderate Risk"
5168,"CONGREGATION SHERITH ISRAEL","2266 CALIFORNIA St","San Francisco","CA","94115",37.789225,-122.431643,"POINT (-122.431643 37.789225)","14155341720","5168_20180809","2018-08-09",89,"Routine - Unscheduled","5168_20180809_103131","Moderate risk vermin infestation","Moderate Risk"
40217,"Pizzetta 211","211 23rd Ave","San Francisco","CA","94121",37.783758,-122.482885,"POINT (-122.482885 37.783758)",NULL,"40217_20190128","2019-01-28",82,"Routine - Unscheduled","40217_20190128_103131","Moderate risk vermin infestation","Moderate Risk"
2610,"CAFE LA BOHEME","3318 24th St","San Francisco","CA","94110",37.752284,-122.418928,"POINT (-122.418928 37.752284)",NULL,"2610_20171003","2017-10-03",90,"Routine - Unscheduled","2610_20171003_103131","Moderate risk vermin infestation","Moderate Risk"
18577,"AMC Theatres Metreon 16 - Main Stand","135 04th St  3000","San Francisco","CA","94103",37.784548,-122.40419,"POINT (-122.40419 37.784548)",NULL,"18577_20180727","2018-07-27",NULL,"Complaint","18577_20180727_103131","Moderate risk vermin infestation","Moderate Risk"
952,"SHANGRILA VEGETARIAN REST","2026 IRVING St","San Francisco","CA","94122",37.763512,-122.47958,"POINT (-122.47958 37.763512)",NULL,"952_20180628","2018-06-28",81,"Routine - Unscheduled","952_20180628_103114","High risk vermin infestation","High Risk"
60473,"Dong Baek Korean Restaurant","631 O'Farrell St","San Francisco","CA","94109",37.785503,-122.415157,"POINT (-122.415157 37.785503)",NULL,"60473_20190228","2019-02-28",79,"Routine - Unscheduled","60473_20190228_103161","Low risk vermin infestation","Low Risk"
1926,"LINCOLN PARK BAR AND GRILL","300 34th Ave","San Francisco","CA","94121",37.782971,-122.496324,"POINT (-122.496324 37.782971)","14155222254","1926_20171013","2017-10-13",84,"Routine - Unscheduled","1926_20171013_103161","Low risk vermin infestation","Low Risk"
59574,"Pan Lido Salvadoreno","3147 22nd St","San Francisco","CA","94110",37.755479,-122.417583,"POINT (-122.417583 37.755479)","14155283350","59574_20190911","2019-09-11",85,"Routine - Unscheduled","59574_20190911_103161","Low risk vermin infestation","Low Risk"
3229,"TOMMYS MEXICAN RESTAURANT","5929 GEARY Blvd","San Francisco","CA","94121",37.780083,-122.483108,"POINT (-122.483108 37.780083)",NULL,"3229_20161031","2016-10-31",84,"Routine - Unscheduled","3229_20161031_103114","High risk vermin infestation","High Risk"
999,"SERRANO'S PIZZA II","3274 21st St","San Francisco","CA","94110",37.756997,-122.420534,"POINT (-122.420534 37.756997)","14155691615","999_20180123","2018-01-23",80,"Routine - Unscheduled","999_20180123_103161","Low risk vermin infestation","Low Risk"
3112,"Lori's Diner","500 Sutter St","San Francisco","CA","94102",37.789228,-122.408844,"POINT (-122.408844 37.789228)",NULL,"3112_20161102","2016-11-02",83,"Routine - Unscheduled","3112_20161102_103161","Low risk vermin infestation","Low Risk"
1005,"CHAVITA'S MEXICAN RESTAURANT","3006 MISSION St","San Francisco","CA","94110",37.748855,-122.418134,"POINT (-122.418134 37.748855)","14155286927","1005_20170713","2017-07-13",78,"Routine - Unscheduled","1005_20170713_103161","Low risk vermin infestation","Low Risk"
63971,"Munchboxx","643 Clay St","San Francisco","CA","94111",37.794554,-122.403827,"POINT (-122.403827 37.794554)","14155514286","63971_20190429","2019-04-29",88,"Routine - Unscheduled","63971_20190429_103161","Low risk vermin infestation","Low Risk"
6636,"STARBUCKS","1390 MARKET St","San Francisco","CA","94102",37.777053,-122.416939,"POINT (-122.416939 37.777053)",NULL,"6636_20170105","2017-01-05",92,"Routine - Unscheduled","6636_20170105_103131","Moderate risk vermin infestation","Moderate Risk"
7757,"CAKE GALLERY","290 09th St","San Francisco","CA","94103",37.768357,-122.419792,"POINT (-122.419792 37.768357)","14155560552","7757_20170131","2017-01-31",92,"Routine - Unscheduled","7757_20170131_103161","Low risk vermin infestation","Low Risk"
2548,"NOAH'S NEW YORK BAGELS #2120","3519 CALIFORNIA St","San Francisco","CA","94118",37.786564,-122.451887,"POINT (-122.451887 37.786564)",NULL,"2548_20181003","2018-10-03",79,"Routine - Unscheduled","2548_20181003_103131","Moderate risk vermin infestation","Moderate Risk"
5874,"HARTE ELEMENTARY SCHOOL","1035 GILMAN Ave","San Francisco","CA","94124",37.718746,-122.389105,"POINT (-122.389105 37.718746)","14155331520","5874_20181025","2018-10-25",91,"Routine - Unscheduled","5874_20181025_103114","High risk vermin infestation","High Risk"
58922,"Naples Pizzarella","1192 GENEVA Ave","San Francisco","CA","94112",37.714324,-122.436512,"POINT (-122.436512 37.714324)",NULL,"58922_20190508","2019-05-08",83,"Routine - Unscheduled","58922_20190508_103114","High risk vermin infestation","High Risk"
62578,"New Chef Hung's Restaurant","823 Clay St","San Francisco","CA","94108",37.794193,-122.406677,"POINT (-122.406677 37.794193)","14155396883","62578_20171207","2017-12-07",66,"Routine - Unscheduled","62578_20171207_103131","Moderate risk vermin infestation","Moderate Risk"
29246,"Rico Pan Bakery","3717 Mission St","San Francisco","CA","94110",37.737021,-122.424078,"POINT (-122.424078 37.737021)",NULL,"29246_20170621","2017-06-21",87,"Routine - Unscheduled","29246_20170621_103114","High risk vermin infestation","High Risk"
4544,"GENE'S LIQUOR","2201 TARAVAL St","San Francisco","CA","94116",37.742403,-122.48979,"POINT (-122.48979 37.742403)",NULL,"4544_20171016","2017-10-16",96,"Routine - Unscheduled","4544_20171016_103131","Moderate risk vermin infestation","Moderate Risk"
29246,"Rico Pan Bakery","3717 Mission St","San Francisco","CA","94110",37.737021,-122.424078,"POINT (-122.424078 37.737021)",NULL,"29246_20190131","2019-01-31",NULL,"Complaint","29246_20190131_103114","High risk vermin infestation","High Risk"
1571,"SF Bay Club - Court Cafe","150 Greenwich St","San Francisco","CA","94111",37.803208,-122.402534,"POINT (-122.402534 37.803208)",NULL,"1571_20170214","2017-02-14",86,"Routine - Unscheduled","1571_20170214_103131","Moderate risk vermin infestation","Moderate Risk"
2535,"PEET'S COFFEE & TEA","2197 FILLMORE St","San Francisco","CA","94115",37.789787,-122.434067,"POINT (-122.434067 37.789787)",NULL,"2535_20180731","2018-07-31",90,"Routine - Unscheduled","2535_20180731_103131","Moderate risk vermin infestation","Moderate Risk"
21807,"The Front Porch","65 29th St A","San Francisco","CA","94110",37.743943,-122.421988,"POINT (-122.421988 37.743943)",NULL,"21807_20171030","2017-10-30",86,"Routine - Unscheduled","21807_20171030_103131","Moderate risk vermin infestation","Moderate Risk"
326,"TEN ICHI RESTAURANT","2235 FILLMORE St","San Francisco","CA","94115",37.790333,-122.434144,"POINT (-122.434144 37.790333)",NULL,"326_20180123","2018-01-23",81,"Routine - Unscheduled","326_20180123_103131","Moderate risk vermin infestation","Moderate Risk"
2638,"SF BAGEL CO. (KATZ BAGELS)","3147 16th St","San Francisco","CA","94103",37.764814,-122.423089,"POINT (-122.423089 37.764814)","14155559050","2638_20161129","2016-11-29",81,"Routine - Unscheduled","2638_20161129_103161","Low risk vermin infestation","Low Risk"
2555,"EXTREME PIZZA","1980 UNION St","San Francisco","CA","94123",37.797578,-122.431883,"POINT (-122.431883 37.797578)","14155928234","2555_20190131","2019-01-31",83,"Routine - Unscheduled","2555_20190131_103131","Moderate risk vermin infestation","Moderate Risk"
328,"Miyako","1470 Fillmore St","San Francisco","CA","94115",37.783017,-122.432584,"POINT (-122.432584 37.783017)","14155538905","328_20190709","2019-07-09",87,"Routine - Unscheduled","328_20190709_103114","High risk vermin infestation","High Risk"
2031,"KENMORE RESIDENCE CLUB","1570 SUTTER St","San Francisco","CA","94109",37.787017,-122.426234,"POINT (-122.426234 37.787017)","14155775815","2031_20180629","2018-06-29",76,"Routine - Unscheduled","2031_20180629_103131","Moderate risk vermin infestation","Moderate Risk"
64116,"Arizmendi Bakery","1268 Valencia St","San Francisco","CA","94110",37.752612,-122.420769,"POINT (-122.420769 37.752612)",NULL,"64116_20170626","2017-06-26",NULL,"Complaint","64116_20170626_103131","Moderate risk vermin infestation","Moderate Risk"
36876,"Kasa Indian Eatery","4001 18th St","San Francisco","CA","94114",37.760974,-122.432959,"POINT (-122.432959 37.760974)",NULL,"36876_20170912","2017-09-12",NULL,"Complaint","36876_20170912_103131","Moderate risk vermin infestation","Moderate Risk"
61494,"Golden City Inn","5131 03rd St","San Francisco","CA","94124",37.731902,-122.391576,"POINT (-122.391576 37.731902)",NULL,"61494_20180718","2018-07-18",61,"Routine - Unscheduled","61494_20180718_103114","High risk vermin infestation","High Risk"
3631,"NOC NOC","557 HAIGHT St","San Francisco","CA","94117",37.771964,-122.431336,"POINT (-122.431336 37.771964)","14155865811","3631_20180301","2018-03-01",90,"Routine - Unscheduled","3631_20180301_103161","Low risk vermin infestation","Low Risk"
318,"FIRST CUP","2911 VAN NESS Ave","San Francisco","CA","94109",37.802454,-122.424854,"POINT (-122.424854 37.802454)",NULL,"318_20171116","2017-11-16",98,"Routine - Unscheduled","318_20171116_103161","Low risk vermin infestation","Low Risk"
1296,"TAQUERIA EL BUEN SABOR","699 VALENCIA St","San Francisco","CA","94112",37.761743,-122.421492,"POINT (-122.421492 37.761743)","14155588745","1296_20170926","2017-09-26",83,"Routine - Unscheduled","1296_20170926_103131","Moderate risk vermin infestation","Moderate Risk"
5770,"ASIAN AMER.RECOVERY SERVICES","2024 HAYES St","San Francisco","CA","94117",37.773526,-122.449786,"POINT (-122.449786 37.773526)",NULL,"5770_20190521","2019-05-21",90,"Routine - Unscheduled","5770_20190521_103131","Moderate risk vermin infestation","Moderate Risk"
4917,"LA VICTORIA BAKERY","2937 24th St","San Francisco","CA","94110",37.752373,-122.410876,"POINT (-122.410876 37.752373)","14155647120","4917_20180605","2018-06-05",69,"Routine - Unscheduled","4917_20180605_103131","Moderate risk vermin infestation","Moderate Risk"
39396,"New Regent Cafe","638 Pacific Ave","San Francisco","CA","94133",37.797008,-122.406313,"POINT (-122.406313 37.797008)",NULL,"39396_20171206","2017-12-06",68,"Routine - Unscheduled","39396_20171206_103114","High risk vermin infestation","High Risk"
436,"North Beach Restaurant","1512 Stockton St","San Francisco","CA","94133",37.799646,-122.408939,"POINT (-122.408939 37.799646)",NULL,"436_20190827","2019-08-27",86,"Routine - Unscheduled","436_20190827_103161","Low risk vermin infestation","Low Risk"
5889,"O'CONNELL HIGH SCHOOL","2355 FOLSOM St","San Francisco","CA","94110",37.75962,-122.414674,"POINT (-122.414674 37.75962)","14155695370","5889_20170207","2017-02-07",94,"Routine - Unscheduled","5889_20170207_103131","Moderate risk vermin infestation","Moderate Risk"
7024,"JERUSULEM","1300 FITZGERALD Ave","San Francisco","CA","94124",37.722087,-122.393214,"POINT (-122.393214 37.722087)",NULL,"7024_20181115","2018-11-15",86,"Routine - Unscheduled","7024_20181115_103131","Moderate risk vermin infestation","Moderate Risk"
1269,"STARBUCKS","201 SPEAR St","San Francisco","CA","94105",37.790944,-122.392051,"POINT (-122.392051 37.790944)",NULL,"1269_20180904","2018-09-04",92,"Routine - Unscheduled","1269_20180904_103131","Moderate risk vermin infestation","Moderate Risk"
9679,"Eastern Bakery Inc","720 Grant Ave","San Francisco","CA","94108",37.793598,-122.406097,"POINT (-122.406097 37.793598)",NULL,"9679_20170823","2017-08-23",74,"Routine - Unscheduled","9679_20170823_103131","Moderate risk vermin infestation","Moderate Risk"
61563,"Dartealing Lounge","470 03rd St  #101B","San Francisco","CA","94107",37.781638,-122.396308,"POINT (-122.396308 37.781638)",NULL,"61563_20170518","2017-05-18",89,"Routine - Unscheduled","61563_20170518_103114","High risk vermin infestation","High Risk"
